Timestamp,pH,COD_mg_L,BOD_mg_L,TDS_mg_L,Temperature_C,Trend_COD,Spike_Status,Spike_Parameter
2025-08-19 02:00:00,7.396,44.96,3.66,759.48,27.21,Decreasing,NORMAL,None
2025-08-19 03:00:00,7.346,30.0,4.55,755.64,26.79,Decreasing,NORMAL,None
2025-08-19 04:00:00,7.383,114.72,17.21,753.31,26.76,Increasing,NORMAL,None
2025-08-19 05:00:00,7.241,98.21,16.0,765.86,27.14,Increasing,NORMAL,None
2025-08-19 06:00:00,7.474,100.49,15.23,761.62,28.23,Increasing,NORMAL,None
2025-08-19 07:00:00,7.321,125.12,14.29,762.2,28.11,Increasing,NORMAL,None
2025-08-19 08:00:00,7.484,74.9,12.1,789.46,28.82,Increasing,NORMAL,None
2025-08-19 09:00:00,7.192,76.81,10.62,792.83,28.99,Increasing,NORMAL,None
2025-08-19 10:00:00,7.489,38.1,9.65,791.58,29.18,Decreasing,NORMAL,None
2025-08-19 11:00:00,7.365,73.3,8.62,807.18,30.02,Decreasing,NORMAL,None
2025-08-19 12:00:00,7.444,30.91,6.13,789.71,29.94,Decreasing,NORMAL,None
2025-08-19 13:00:00,7.393,91.05,6.05,808.4,29.43,Decreasing,NORMAL,None
2025-08-19 14:00:00,7.418,44.79,5.1,791.52,29.37,Decreasing,NORMAL,None
2025-08-19 15:00:00,7.395,76.53,6.39,807.24,28.96,Stable,NORMAL,None
2025-08-19 16:00:00,7.255,89.23,8.31,820.92,28.43,Increasing,NORMAL,None
2025-08-19 17:00:00,7.394,43.29,5.14,811.18,28.62,Decreasing,NORMAL,None
2025-08-19 18:00:00,7.247,54.66,6.87,801.82,27.65,Increasing,NORMAL,None
2025-08-19 19:00:00,7.295,67.34,5.68,798.92,27.47,Decreasing,NORMAL,None
2025-08-19 20:00:00,7.369,30.0,4.63,783.41,26.57,Decreasing,NORMAL,None
2025-08-19 21:00:00,7.139,95.18,10.47,788.4,26.42,Increasing,NORMAL,None
2025-08-19 22:00:00,7.262,66.55,9.65,779.26,26.42,Decreasing,NORMAL,None
2025-08-19 23:00:00,7.39,70.95,10.12,774.79,26.58,Increasing,NORMAL,None
2025-08-20 00:00:00,7.359,170.78,17.42,813.78,26.26,Increasing,NORMAL,None
2025-08-20 01:00:00,7.424,105.78,15.21,815.43,25.77,Increasing,NORMAL,None
2025-08-20 02:00:00,7.294,109.38,12.79,811.04,26.31,Increasing,NORMAL,None
2025-08-20 03:00:00,7.313,44.15,9.95,809.26,26.72,Decreasing,NORMAL,None
2025-08-20 04:00:00,7.282,66.22,8.22,800.7,26.98,Stable,NORMAL,None
2025-08-20 05:00:00,7.459,89.01,8.08,820.45,27.05,Increasing,NORMAL,None
2025-08-20 06:00:00,7.326,62.93,5.71,823.53,28.04,Decreasing,NORMAL,None
2025-08-20 07:00:00,7.339,67.71,4.5,836.87,28.25,Decreasing,NORMAL,None
2025-08-20 08:00:00,7.281,53.83,4.05,859.42,29.15,Decreasing,NORMAL,None
2025-08-20 09:00:00,7.356,83.42,2.73,841.17,29.37,Increasing,NORMAL,None
2025-08-20 10:00:00,7.323,30.0,4.62,870.49,29.73,Decreasing,NORMAL,None
2025-08-20 11:00:00,7.595,60.65,4.4,855.29,29.42,Decreasing,NORMAL,None
2025-08-20 12:00:00,7.259,64.77,4.47,848.23,29.38,Stable,NORMAL,None
2025-08-20 13:00:00,7.522,63.44,3.68,838.95,29.98,Decreasing,NORMAL,None
2025-08-20 14:00:00,7.301,65.42,2.62,871.03,29.09,Increasing,NORMAL,None
2025-08-20 15:00:00,7.363,70.72,5.17,885.16,29.33,Decreasing,NORMAL,None
2025-08-20 16:00:00,7.371,64.83,5.26,881.1,28.92,Increasing,NORMAL,None
2025-08-20 17:00:00,7.394,30.0,3.42,864.85,28.81,Decreasing,NORMAL,None
2025-08-20 18:00:00,7.321,55.99,2.99,871.64,27.95,Decreasing,NORMAL,None
2025-08-20 19:00:00,7.414,30.0,3.23,881.59,27.56,Decreasing,NORMAL,None
2025-08-20 20:00:00,7.398,46.75,4.4,873.03,26.56,Decreasing,NORMAL,None
2025-08-20 21:00:00,7.264,61.47,5.32,868.52,26.59,Decreasing,NORMAL,None
2025-08-20 22:00:00,7.446,30.0,5.99,835.48,26.21,Decreasing,NORMAL,None
2025-08-20 23:00:00,7.105,94.41,5.99,845.84,25.84,Increasing,NORMAL,None
2025-08-21 00:00:00,7.43,30.0,5.93,841.93,25.75,Decreasing,NORMAL,None
2025-08-21 01:00:00,7.283,37.89,5.41,825.71,26.99,Increasing,NORMAL,None
2025-08-21 02:00:00,7.291,73.26,6.69,822.85,26.79,Increasing,NORMAL,None
2025-08-21 03:00:00,7.279,74.35,6.52,791.63,27.12,Increasing,NORMAL,None
2025-08-21 04:00:00,7.311,79.84,7.3,794.85,27.28,Increasing,NORMAL,None
2025-08-21 05:00:00,7.413,75.45,10.99,780.07,26.78,Decreasing,NORMAL,None
2025-08-21 06:00:00,7.316,41.49,8.5,764.97,27.88,Increasing,NORMAL,None
2025-08-21 07:00:00,7.192,75.86,8.69,791.36,27.86,Increasing,NORMAL,None
2025-08-21 08:00:00,7.506,54.88,7.26,783.03,28.98,Decreasing,NORMAL,None
2025-08-21 09:00:00,7.439,38.15,5.36,778.69,29.21,Decreasing,NORMAL,None
2025-08-21 10:00:00,7.541,57.77,4.22,764.33,29.37,Decreasing,NORMAL,None
2025-08-21 11:00:00,7.411,63.03,4.15,757.18,29.39,Decreasing,NORMAL,None
2025-08-21 12:00:00,7.26,80.68,5.33,749.33,29.88,Increasing,NORMAL,None
2025-08-21 13:00:00,7.499,30.0,5.24,738.25,29.8,Decreasing,NORMAL,None
2025-08-21 14:00:00,7.167,62.16,5.95,728.35,29.21,Increasing,NORMAL,None
2025-08-21 15:00:00,7.47,54.61,5.28,742.06,29.13,Increasing,NORMAL,None
2025-08-21 16:00:00,7.293,67.63,4.51,746.7,28.56,Increasing,NORMAL,None
2025-08-21 17:00:00,7.374,49.31,4.92,762.28,28.54,Decreasing,NORMAL,None
2025-08-21 18:00:00,7.276,30.0,4.46,773.5,28.03,Decreasing,NORMAL,None
2025-08-21 19:00:00,7.456,30.0,3.71,757.22,27.84,Stable,NORMAL,None
2025-08-21 20:00:00,7.309,36.9,3.45,766.49,27.0,Decreasing,NORMAL,None
2025-08-21 21:00:00,7.379,30.0,1.46,736.66,26.39,Decreasing,NORMAL,None
2025-08-21 22:00:00,7.495,30.0,1.0,723.22,26.05,Decreasing,NORMAL,None
2025-08-21 23:00:00,7.47,40.57,1.0,725.2,26.42,Decreasing,NORMAL,None
2025-08-22 00:00:00,7.363,43.88,1.14,723.68,25.98,Increasing,NORMAL,None
2025-08-22 01:00:00,7.334,36.89,1.03,726.51,26.47,Increasing,NORMAL,None
2025-08-22 02:00:00,7.469,48.98,2.37,712.82,26.44,Increasing,NORMAL,None
2025-08-22 03:00:00,7.287,49.08,3.32,690.62,26.67,Increasing,NORMAL,None
2025-08-22 04:00:00,7.439,41.37,2.45,668.46,26.99,Increasing,NORMAL,None
2025-08-22 05:00:00,7.366,30.0,3.33,662.53,27.22,Decreasing,NORMAL,None
2025-08-22 06:00:00,7.342,53.11,1.0,645.54,28.26,Increasing,NORMAL,None
2025-08-22 07:00:00,7.33,46.74,1.69,637.83,28.33,Increasing,NORMAL,None
2025-08-22 08:00:00,7.18,30.0,2.48,647.21,28.82,Decreasing,NORMAL,None
2025-08-22 09:00:00,7.324,42.73,3.77,651.08,29.45,Decreasing,NORMAL,None
2025-08-22 10:00:00,7.473,48.96,5.58,652.64,29.51,Increasing,NORMAL,None
2025-08-22 11:00:00,7.172,40.6,4.25,657.29,29.4,Increasing,NORMAL,None
2025-08-22 12:00:00,7.302,47.93,2.63,658.38,30.33,Decreasing,NORMAL,None
2025-08-22 13:00:00,7.487,66.8,1.8,657.03,29.62,Increasing,NORMAL,None
2025-08-22 14:00:00,7.359,63.77,6.01,668.85,29.38,Increasing,NORMAL,None
2025-08-22 15:00:00,7.237,30.0,4.91,673.17,29.48,Decreasing,NORMAL,None
2025-08-22 16:00:00,7.306,42.61,5.56,675.04,28.9,Decreasing,NORMAL,None
2025-08-22 17:00:00,7.149,67.1,6.38,695.71,27.86,Increasing,NORMAL,None
2025-08-22 18:00:00,7.139,60.45,5.59,687.23,28.38,Increasing,NORMAL,None
2025-08-22 19:00:00,7.451,42.67,5.21,659.71,26.77,Decreasing,NORMAL,None
2025-08-22 20:00:00,7.435,47.57,4.16,665.6,27.07,Decreasing,NORMAL,None
2025-08-22 21:00:00,7.218,47.65,5.0,660.29,26.74,Increasing,NORMAL,None
2025-08-22 22:00:00,7.297,30.0,5.56,685.3,26.34,Decreasing,NORMAL,None
2025-08-22 23:00:00,7.251,32.9,5.22,673.17,26.18,Decreasing,NORMAL,None
2025-08-23 00:00:00,7.52,33.46,5.67,665.1,26.47,Decreasing,NORMAL,None
2025-08-23 01:00:00,7.322,61.87,5.3,693.85,26.41,Increasing,NORMAL,None
2025-08-23 02:00:00,7.553,76.97,5.82,706.53,26.78,Increasing,NORMAL,None
2025-08-23 03:00:00,7.2,71.6,5.56,707.76,26.32,Increasing,NORMAL,None
2025-08-23 04:00:00,7.388,67.6,7.07,718.75,27.43,Increasing,NORMAL,None
2025-08-23 05:00:00,7.313,112.38,5.74,758.09,27.4,Increasing,NORMAL,None
2025-08-23 06:00:00,7.239,54.65,5.97,744.34,27.57,Increasing,NORMAL,None
2025-08-23 07:00:00,7.496,30.0,4.69,715.18,28.12,Decreasing,NORMAL,None
2025-08-23 08:00:00,7.486,30.0,5.68,724.63,29.06,Decreasing,NORMAL,None
2025-08-23 09:00:00,7.369,94.26,4.76,703.51,29.29,Increasing,NORMAL,None
2025-08-23 10:00:00,7.473,54.21,5.06,682.99,29.51,Decreasing,NORMAL,None
2025-08-23 11:00:00,7.489,50.47,4.71,696.82,29.63,Decreasing,NORMAL,None
2025-08-23 12:00:00,7.334,51.08,5.05,689.13,29.54,Decreasing,NORMAL,None
2025-08-23 13:00:00,7.338,79.99,6.06,678.96,29.57,Increasing,NORMAL,None
2025-08-23 14:00:00,7.371,82.1,7.93,699.36,29.06,Increasing,NORMAL,None
2025-08-23 15:00:00,7.697,72.59,8.79,720.17,29.36,Decreasing,NORMAL,None
2025-08-23 16:00:00,7.326,43.28,7.28,734.0,28.35,Decreasing,NORMAL,None
2025-08-23 17:00:00,7.268,81.5,6.81,715.12,27.87,Increasing,NORMAL,None
2025-08-23 18:00:00,7.469,30.0,4.63,700.44,27.69,Decreasing,NORMAL,None
2025-08-23 19:00:00,7.331,54.41,7.56,711.11,27.68,Decreasing,NORMAL,None
2025-08-23 20:00:00,7.342,80.14,5.76,706.23,27.52,Stable,NORMAL,None
2025-08-23 21:00:00,7.322,96.98,5.29,728.48,26.73,Increasing,NORMAL,None
2025-08-23 22:00:00,7.235,90.77,5.44,744.51,26.05,Increasing,NORMAL,None
2025-08-23 23:00:00,7.343,79.26,4.85,739.2,26.07,Stable,NORMAL,None
2025-08-24 00:00:00,7.429,90.66,6.68,737.29,26.36,Increasing,NORMAL,None
2025-08-24 01:00:00,7.225,32.57,6.39,741.3,25.83,Decreasing,NORMAL,None
2025-08-24 02:00:00,7.287,30.0,6.37,712.11,26.44,Decreasing,NORMAL,None
2025-08-24 03:00:00,7.299,110.54,27.07,714.08,26.56,Increasing,NORMAL,None
2025-08-24 04:00:00,7.375,119.32,24.03,728.91,26.92,Increasing,NORMAL,None
2025-08-24 05:00:00,7.181,133.98,30.24,739.17,27.47,Increasing,NORMAL,None
2025-08-24 06:00:00,7.285,143.01,26.16,747.55,27.98,Increasing,NORMAL,None
2025-08-24 07:00:00,7.075,192.72,25.73,775.1,28.69,Increasing,NORMAL,None
2025-08-24 08:00:00,7.234,133.33,24.56,782.69,29.23,Increasing,NORMAL,None
2025-08-24 09:00:00,7.249,167.28,22.63,812.23,29.2,Increasing,NORMAL,None
2025-08-24 10:00:00,7.383,100.72,20.65,837.56,29.57,Decreasing,NORMAL,None
2025-08-24 11:00:00,7.293,112.43,17.48,853.62,29.38,Decreasing,NORMAL,None
2025-08-24 12:00:00,7.298,137.96,26.12,840.16,29.43,Decreasing,NORMAL,None
2025-08-24 13:00:00,7.248,112.95,24.62,839.59,29.11,Decreasing,NORMAL,None
2025-08-24 14:00:00,7.422,146.52,24.26,857.8,29.44,Increasing,NORMAL,None
2025-08-24 15:00:00,7.441,136.76,25.53,861.5,29.18,Decreasing,NORMAL,None
2025-08-24 16:00:00,7.34,121.75,22.94,862.27,28.97,Increasing,NORMAL,None
2025-08-24 17:00:00,7.181,115.57,19.26,859.13,28.24,Stable,NORMAL,None
2025-08-24 18:00:00,7.484,111.0,17.08,871.61,27.51,Decreasing,NORMAL,None
2025-08-24 19:00:00,7.25,94.93,15.81,865.81,27.31,Decreasing,NORMAL,None
2025-08-24 20:00:00,7.277,90.12,14.91,856.24,27.23,Decreasing,NORMAL,None
2025-08-24 21:00:00,7.454,30.0,10.37,839.46,26.41,Decreasing,NORMAL,None
2025-08-24 22:00:00,7.356,61.08,7.6,825.11,26.04,Decreasing,NORMAL,None
2025-08-24 23:00:00,7.36,71.52,10.97,807.08,26.24,Decreasing,NORMAL,None
2025-08-25 00:00:00,7.183,79.38,11.1,811.11,25.82,Decreasing,NORMAL,None
2025-08-25 01:00:00,7.368,114.78,11.62,813.16,26.2,Increasing,NORMAL,None
2025-08-25 02:00:00,7.29,89.21,10.98,794.29,26.25,Stable,NORMAL,None
2025-08-25 03:00:00,7.289,92.37,9.23,785.68,26.72,Increasing,NORMAL,None
2025-08-25 04:00:00,7.416,55.62,8.83,787.84,27.19,Decreasing,NORMAL,None
2025-08-25 05:00:00,7.188,61.73,6.86,777.58,27.07,Decreasing,NORMAL,None
2025-08-25 06:00:00,7.25,42.69,5.23,768.36,27.51,Decreasing,NORMAL,None
2025-08-25 07:00:00,7.378,30.0,5.6,777.33,28.37,Decreasing,NORMAL,None
2025-08-25 08:00:00,7.219,30.0,4.73,776.81,28.86,Decreasing,NORMAL,None
2025-08-25 09:00:00,7.545,51.11,7.33,793.79,28.95,Decreasing,NORMAL,None
2025-08-25 10:00:00,7.329,58.48,5.23,787.68,29.22,Increasing,NORMAL,None
2025-08-25 11:00:00,7.2,86.8,5.32,781.5,29.21,Increasing,NORMAL,None
2025-08-25 12:00:00,7.514,30.0,3.77,783.24,29.48,Decreasing,NORMAL,None
2025-08-25 13:00:00,7.237,62.79,5.17,771.19,29.7,Increasing,NORMAL,None
2025-08-25 14:00:00,7.084,64.6,6.23,777.0,29.33,Increasing,NORMAL,None
2025-08-25 15:00:00,7.512,56.42,14.35,795.48,29.16,Increasing,NORMAL,None
2025-08-25 16:00:00,7.265,104.72,11.13,791.18,28.67,Increasing,NORMAL,None
2025-08-25 17:00:00,7.141,127.76,11.17,786.17,28.26,Increasing,NORMAL,None
2025-08-25 18:00:00,7.429,66.47,9.86,796.96,28.03,Increasing,NORMAL,None
2025-08-25 19:00:00,7.349,94.04,8.38,782.03,27.23,Increasing,NORMAL,None
2025-08-25 20:00:00,7.521,34.17,8.71,801.34,26.73,Decreasing,NORMAL,None
2025-08-25 21:00:00,7.252,78.64,7.19,813.6,26.6,Increasing,NORMAL,None
2025-08-25 22:00:00,7.218,34.7,7.68,795.69,26.53,Decreasing,NORMAL,None
2025-08-25 23:00:00,7.391,89.65,8.12,786.39,26.22,Decreasing,NORMAL,None
2025-08-26 00:00:00,7.237,111.53,8.93,777.07,26.01,Increasing,NORMAL,None
2025-08-26 01:00:00,7.443,35.98,7.15,772.14,25.81,Decreasing,NORMAL,None
2025-08-26 02:00:00,7.508,30.91,6.2,772.71,26.21,Decreasing,NORMAL,None
2025-08-26 03:00:00,7.381,98.35,5.03,799.56,26.53,Increasing,NORMAL,None
2025-08-26 04:00:00,7.203,88.75,4.59,817.42,26.47,Increasing,NORMAL,None
2025-08-26 05:00:00,7.417,108.34,5.09,834.72,27.12,Increasing,NORMAL,None
2025-08-26 06:00:00,7.457,63.38,4.53,836.27,28.14,Decreasing,NORMAL,None
2025-08-26 07:00:00,7.371,93.71,6.11,820.19,28.61,Increasing,NORMAL,None
2025-08-26 08:00:00,7.313,45.81,6.92,832.28,28.29,Increasing,NORMAL,None
2025-08-26 09:00:00,7.278,82.85,6.22,815.17,29.22,Decreasing,NORMAL,None
2025-08-26 10:00:00,7.506,87.65,5.75,796.02,30.01,Stable,NORMAL,None
2025-08-26 11:00:00,7.296,98.56,6.76,783.62,29.52,Decreasing,NORMAL,None
2025-08-26 12:00:00,7.261,53.56,4.62,784.38,29.72,Decreasing,NORMAL,None
2025-08-26 13:00:00,7.452,54.33,2.73,814.58,29.51,Decreasing,NORMAL,None
2025-08-26 14:00:00,7.316,75.64,2.64,782.86,29.0,Increasing,NORMAL,None
2025-08-26 15:00:00,7.387,79.57,3.09,784.29,29.25,Decreasing,NORMAL,None
2025-08-26 16:00:00,7.387,30.0,1.45,767.31,28.77,Decreasing,NORMAL,None
2025-08-26 17:00:00,7.46,31.5,1.0,740.01,27.65,Decreasing,NORMAL,None
2025-08-26 18:00:00,7.295,59.32,1.36,744.72,27.44,Increasing,NORMAL,None
2025-08-26 19:00:00,7.534,32.96,1.06,747.01,27.33,Decreasing,NORMAL,None
2025-08-26 20:00:00,7.47,40.93,1.0,731.71,27.25,Decreasing,NORMAL,None
2025-08-26 21:00:00,7.146,30.0,2.16,739.05,26.48,Decreasing,NORMAL,None
2025-08-26 22:00:00,7.459,48.36,2.6,740.29,25.81,Increasing,NORMAL,None
2025-08-26 23:00:00,7.364,65.33,2.14,755.54,26.09,Increasing,NORMAL,None
2025-08-27 00:00:00,7.42,63.91,2.99,736.01,25.45,Increasing,NORMAL,None
2025-08-27 01:00:00,7.324,42.71,2.02,747.23,25.64,Increasing,NORMAL,None
2025-08-27 02:00:00,7.489,47.54,4.54,762.92,26.58,Increasing,NORMAL,None
2025-08-27 03:00:00,7.252,44.74,2.28,735.8,26.52,Increasing,NORMAL,None
2025-08-27 04:00:00,7.452,80.45,3.18,745.75,26.99,Increasing,NORMAL,None
2025-08-27 05:00:00,7.412,30.0,2.64,723.32,26.96,Decreasing,NORMAL,None
2025-08-27 06:00:00,7.424,30.0,3.26,735.77,28.01,Decreasing,NORMAL,None
2025-08-27 07:00:00,7.492,44.51,5.59,738.36,28.54,Increasing,NORMAL,None
2025-08-27 08:00:00,7.287,80.03,8.33,725.14,28.19,Increasing,NORMAL,None
2025-08-27 09:00:00,7.434,35.89,7.3,691.59,29.24,Decreasing,NORMAL,None
2025-08-27 10:00:00,7.288,80.22,6.95,702.89,28.98,Stable,NORMAL,None
2025-08-27 11:00:00,7.306,33.53,6.36,714.66,29.53,Increasing,NORMAL,None
2025-08-27 12:00:00,7.286,30.87,4.51,719.41,29.79,Stable,NORMAL,None
2025-08-27 13:00:00,7.249,95.95,17.64,735.26,29.49,Increasing,NORMAL,None
2025-08-27 14:00:00,7.276,104.29,13.49,736.44,29.43,Increasing,NORMAL,None
2025-08-27 15:00:00,7.344,101.53,12.61,727.66,28.82,Increasing,NORMAL,None
2025-08-27 16:00:00,7.127,74.17,13.32,734.5,28.52,Decreasing,NORMAL,None
2025-08-27 17:00:00,7.211,156.82,11.31,746.93,27.71,Increasing,NORMAL,None
2025-08-27 18:00:00,7.347,99.14,10.86,744.13,27.66,Increasing,NORMAL,None
2025-08-27 19:00:00,7.302,92.16,9.82,743.34,27.05,Decreasing,NORMAL,None
2025-08-27 20:00:00,7.218,95.17,8.74,743.92,26.42,Decreasing,NORMAL,None
2025-08-27 21:00:00,7.388,47.03,8.0,745.5,26.34,Decreasing,NORMAL,None
2025-08-27 22:00:00,7.305,66.03,8.89,749.92,26.62,Decreasing,NORMAL,None
2025-08-27 23:00:00,7.188,91.71,10.44,745.11,26.52,Decreasing,NORMAL,None
2025-08-28 00:00:00,7.402,58.23,8.22,740.43,26.17,Decreasing,NORMAL,None
2025-08-28 01:00:00,7.434,76.32,8.59,743.24,25.92,Decreasing,NORMAL,None
2025-08-28 02:00:00,7.407,86.62,9.35,746.45,26.27,Decreasing,NORMAL,None
2025-08-28 03:00:00,7.492,79.11,8.37,745.21,26.78,Increasing,NORMAL,None
2025-08-28 04:00:00,7.516,57.78,11.75,752.28,26.84,Decreasing,NORMAL,None
2025-08-28 05:00:00,7.241,41.77,7.47,759.11,27.71,Decreasing,NORMAL,None
2025-08-28 06:00:00,7.295,36.58,8.81,758.21,27.84,Decreasing,NORMAL,None
2025-08-28 07:00:00,7.288,108.74,8.32,736.83,28.04,Increasing,NORMAL,None
2025-08-28 08:00:00,7.429,69.85,7.23,743.11,28.76,Decreasing,NORMAL,None
2025-08-28 09:00:00,7.276,89.34,6.53,759.0,29.56,Increasing,NORMAL,None
2025-08-28 10:00:00,7.347,57.94,7.25,763.72,29.45,Stable,NORMAL,None
2025-08-28 11:00:00,7.389,67.68,6.53,765.77,29.51,Increasing,NORMAL,None
2025-08-28 12:00:00,7.458,60.97,4.72,762.36,29.41,Increasing,NORMAL,None
2025-08-28 13:00:00,7.311,78.99,2.73,772.3,29.38,Decreasing,NORMAL,None
2025-08-28 14:00:00,7.388,54.67,1.9,727.89,29.43,Decreasing,NORMAL,None
2025-08-28 15:00:00,7.433,48.42,1.7,732.73,28.76,Decreasing,NORMAL,None
2025-08-28 16:00:00,7.347,35.86,3.65,731.18,28.65,Decreasing,NORMAL,None
2025-08-28 17:00:00,7.638,47.51,5.23,753.6,28.38,Decreasing,NORMAL,None
2025-08-28 18:00:00,7.275,64.8,4.72,759.44,26.98,Increasing,NORMAL,None
2025-08-28 19:00:00,7.21,75.8,5.18,744.5,27.0,Decreasing,NORMAL,None
2025-08-28 20:00:00,7.503,46.56,4.37,747.03,27.25,Decreasing,NORMAL,None
2025-08-28 21:00:00,7.269,74.98,3.84,749.67,26.62,Increasing,NORMAL,None
2025-08-28 22:00:00,7.464,30.17,3.34,738.07,25.67,Decreasing,NORMAL,None
2025-08-28 23:00:00,7.265,72.41,3.73,712.67,26.11,Increasing,NORMAL,None
2025-08-29 00:00:00,7.354,77.18,4.27,709.54,25.9,Increasing,NORMAL,None
2025-08-29 01:00:00,7.376,84.02,4.86,727.28,26.28,Increasing,NORMAL,None
2025-08-29 02:00:00,7.383,30.0,4.24,738.91,26.39,Decreasing,NORMAL,None
2025-08-29 03:00:00,7.29,83.28,4.59,748.42,26.65,Increasing,NORMAL,None
2025-08-29 04:00:00,7.304,50.43,4.35,745.02,26.62,Increasing,NORMAL,None
2025-08-29 05:00:00,7.315,66.82,4.66,762.25,27.6,Decreasing,NORMAL,None
2025-08-29 06:00:00,7.344,72.63,5.6,742.92,27.99,Decreasing,NORMAL,None
2025-08-29 07:00:00,7.43,65.01,7.19,758.04,28.01,Decreasing,NORMAL,None
2025-08-29 08:00:00,7.432,74.76,6.89,760.1,28.44,Increasing,NORMAL,None
2025-08-29 09:00:00,7.404,61.74,7.16,745.81,28.97,Decreasing,NORMAL,None
2025-08-29 10:00:00,7.494,58.05,10.93,760.26,29.57,Increasing,NORMAL,None
2025-08-29 11:00:00,7.368,81.05,8.6,753.31,29.19,Increasing,NORMAL,None
2025-08-29 12:00:00,7.374,90.86,8.12,762.49,29.5,Increasing,NORMAL,None
2025-08-29 13:00:00,7.235,77.48,8.02,786.76,29.43,Increasing,NORMAL,None
2025-08-29 14:00:00,7.34,68.13,8.64,795.42,29.19,Decreasing,NORMAL,None
2025-08-29 15:00:00,7.324,106.77,8.14,802.54,29.01,Increasing,NORMAL,None
2025-08-29 16:00:00,7.171,51.76,8.18,795.68,28.83,Decreasing,NORMAL,None
2025-08-29 17:00:00,7.589,59.31,7.01,786.38,28.13,Decreasing,NORMAL,None
2025-08-29 18:00:00,7.457,105.88,31.37,813.15,27.31,Increasing,NORMAL,None
2025-08-29 19:00:00,7.157,154.66,26.97,826.64,27.67,Increasing,NORMAL,None
2025-08-29 20:00:00,7.316,136.61,23.96,824.18,27.18,Increasing,NORMAL,None
2025-08-29 21:00:00,7.362,107.51,22.12,831.78,26.66,Stable,NORMAL,None
2025-08-29 22:00:00,7.388,87.0,19.5,833.92,26.12,Increasing,NORMAL,None
2025-08-29 23:00:00,7.114,127.63,18.3,824.98,25.92,Increasing,NORMAL,None
2025-08-30 00:00:00,7.157,116.68,14.73,817.51,26.27,Increasing,NORMAL,None
2025-08-30 01:00:00,7.343,68.98,12.95,815.4,26.87,Decreasing,NORMAL,None
2025-08-30 02:00:00,7.277,73.07,12.36,808.47,26.32,Decreasing,NORMAL,None
2025-08-30 03:00:00,7.415,39.15,8.1,808.33,26.37,Decreasing,NORMAL,None
2025-08-30 04:00:00,7.498,71.04,5.59,819.35,26.52,Decreasing,NORMAL,None
2025-08-30 05:00:00,7.208,55.8,5.81,815.63,26.99,Decreasing,NORMAL,None
2025-08-30 06:00:00,7.434,82.87,3.25,828.34,28.03,Decreasing,NORMAL,None
2025-08-30 07:00:00,7.292,53.57,2.56,825.43,27.87,Decreasing,NORMAL,None
2025-08-30 08:00:00,7.262,43.98,3.7,808.08,28.98,Decreasing,NORMAL,None
2025-08-30 09:00:00,7.405,80.71,3.19,824.28,28.65,Increasing,NORMAL,None
2025-08-30 10:00:00,7.321,74.44,4.03,832.28,29.7,Increasing,NORMAL,None
2025-08-30 11:00:00,7.23,41.25,4.07,826.43,29.71,Decreasing,NORMAL,None
2025-08-30 12:00:00,7.568,107.37,4.57,826.66,28.91,Increasing,NORMAL,None
2025-08-30 13:00:00,7.415,56.87,2.0,825.2,29.75,Increasing,NORMAL,None
2025-08-30 14:00:00,7.21,105.61,2.94,823.66,28.95,Increasing,NORMAL,None
2025-08-30 15:00:00,7.371,41.26,1.39,833.49,28.86,Decreasing,NORMAL,None
2025-08-30 16:00:00,7.391,43.97,1.18,830.06,29.14,Decreasing,NORMAL,None
2025-08-30 17:00:00,7.391,30.0,4.18,810.49,27.57,Decreasing,NORMAL,None
2025-08-30 18:00:00,7.294,33.94,3.47,810.01,27.76,Decreasing,NORMAL,None
2025-08-30 19:00:00,7.347,31.7,2.45,808.44,27.34,Decreasing,NORMAL,None
2025-08-30 20:00:00,7.474,44.6,1.0,806.1,26.58,Decreasing,NORMAL,None
2025-08-30 21:00:00,7.175,40.89,1.0,804.92,26.59,Stable,NORMAL,None
2025-08-30 22:00:00,7.47,47.25,1.0,800.32,26.25,Increasing,NORMAL,None
2025-08-30 23:00:00,7.318,49.44,1.49,796.05,26.41,Increasing,NORMAL,None
2025-08-31 00:00:00,7.434,31.49,1.45,801.21,25.8,Decreasing,NORMAL,None
2025-08-31 01:00:00,7.279,48.92,2.06,787.23,25.73,Increasing,NORMAL,None
2025-08-31 02:00:00,7.502,30.0,2.01,763.58,25.79,Decreasing,NORMAL,None
2025-08-31 03:00:00,7.478,30.0,3.18,756.64,26.33,Decreasing,NORMAL,None
2025-08-31 04:00:00,7.431,61.48,1.96,789.8,27.0,Increasing,NORMAL,None
2025-08-31 05:00:00,7.309,68.77,3.2,798.4,27.63,Increasing,NORMAL,None
2025-08-31 06:00:00,7.431,39.46,3.23,781.87,27.35,Increasing,NORMAL,None
2025-08-31 07:00:00,7.577,30.0,2.46,789.09,28.96,Decreasing,NORMAL,None
2025-08-31 08:00:00,7.401,30.0,3.77,788.88,29.43,Stable,NORMAL,None
2025-08-31 09:00:00,7.529,47.56,3.64,784.1,29.13,Increasing,NORMAL,None
2025-08-31 10:00:00,7.227,52.58,3.85,790.93,28.84,Decreasing,NORMAL,None
2025-08-31 11:00:00,7.294,30.0,2.31,786.74,29.69,Decreasing,NORMAL,None
2025-08-31 12:00:00,7.376,30.0,2.96,783.94,29.45,Decreasing,NORMAL,None
2025-08-31 13:00:00,7.406,42.18,3.98,771.52,29.54,Increasing,NORMAL,None
